event_id,year,event_label,geography,metric,baseline_stratum,full_valid_population_denominator,stratum_population,stratum_population_fraction,additive_population_weighted_contribution,full_population_weighted_contribution,stratum_share_of_project_contribution
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,coverage,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,0.0,0.0,
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,coverage,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,0.0,
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,194.34258066125452,194.34258066125452,1.0
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,194.34258066125452,0.0
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,total_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,194.34258066125415,194.34258066125417,0.9999999999999999
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,194.34258066125417,0.0
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,coverage,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.0,0.008226178348655626,0.0
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,0.008226178348655626,0.008226178348655626,1.0
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.16271108354817554,155.55386351933655,0.0010460112006665094
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,155.3911524357884,155.55386351933655,0.9989539887993337
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,4602.108388409948,12825.814113575096,0.3588160835372614
D2019_E01_GZ_M21_WEST,2019,Guangzhou Line 21 western section,Guangzhou,total_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,8223.70572516515,12825.814113575096,0.6411839164627388
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,coverage,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,0.0,0.00017439493958943905,0.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,coverage,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,0.00017439493958943905,0.00017439493958943905,1.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,cross_city_opportunity,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,128.84968766367643,143.2354264215662,0.899565777005822
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,cross_city_opportunity,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,14.385738757889746,143.2354264215662,0.10043422299417794
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,total_opportunity,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,1176.9360918444013,1472.6605655318197,0.7991903357712143
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,D_equal_city,total_opportunity,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,295.7244736874179,1472.6605655318197,0.2008096642287854
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,coverage,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,coverage,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,cross_city_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,cross_city_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,total_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,coverage,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,coverage,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,0.0,
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,325.3297775870174,325.3297775870174,1.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,325.3297775870174,0.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,total_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,325.3297775870173,325.32977758701736,0.9999999999999998
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,325.32977758701736,0.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,coverage,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.0,0.0005231848187683171,0.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,0.0005231848187683171,0.0005231848187683171,1.0
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,61.2192854040119,104.37650167768113,0.5865236372173072
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,43.157216273669235,104.37650167768113,0.41347636278269284
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,3205.4784979461865,4092.6519190084414,0.7832277362895799
D2019_E02_GZ_M8_CULTURAL_PARK,2019,Guangzhou Line 8 Cultural Park extension,Guangzhou,total_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,887.1734210622537,4092.6519190084414,0.21677226371041985
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,coverage,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,0.0,0.0019690004671610085,0.0
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,coverage,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,0.001969000467161009,0.0019690004671610085,1.0000000000000002
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,cross_city_opportunity,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,cross_city_opportunity,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,total_opportunity,baseline_covered,38250058.61750648,5122445.463559325,0.10483090727157503,0.0,54.06562635992301,0.0
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,D_equal_city,total_opportunity,baseline_uncovered,38250058.61750648,33127613.15394716,0.895169092728425,54.065626359923016,54.06562635992301,1.0000000000000002
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,coverage,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,coverage,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,cross_city_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,cross_city_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,total_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,coverage,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,0.0,0.005907001401483026,0.0
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,coverage,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.005907001401483027,0.005907001401483026,1.0000000000000002
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,total_opportunity,baseline_covered,9678873.784230271,386851.08173624065,0.03996860485633511,0.0,162.19687907976902,0.0
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9292022.70249403,0.9600313951436649,162.19687907976905,162.19687907976902,1.0000000000000002
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,coverage,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4431805.299868706,0.24568052214268285,0.0,0.0,
D2019_E03_FS_TRAM_GM1,2019,Foshan Gaoming Tram demonstration line,Guangzhou,total_opportunity,baseline_uncovered,18038895.640635543,13607090.340766836,0.7543194778573171,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,coverage,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,0.0,0.0004701497734965958,0.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,coverage,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,0.0004701497734965958,0.0004701497734965958,1.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,cross_city_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,0.4607444411068711,0.513523676784184,0.8972214173106294
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,cross_city_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,0.052779235677312825,0.513523676784184,0.1027785826893705
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,total_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,136.05254059980007,272.4594138663504,0.49934975146991234
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,D_equal_city,total_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,136.40687326655032,272.4594138663504,0.5006502485300875
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,coverage,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,coverage,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,cross_city_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,cross_city_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,total_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,coverage,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,coverage,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,0.0,
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,1.3822333233206134,1.3822333233206134,1.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,1.3822333233206134,0.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,total_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,1.3822333233210449,1.382233323321045,0.9999999999999999
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,1.382233323321045,0.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,coverage,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,0.0,0.0014104493204897875,0.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,0.0014104493204897875,0.0014104493204897875,1.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,0.0,0.15833770703193847,0.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,0.15833770703193847,0.15833770703193847,1.0
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,406.7753884760792,815.9960082757302,0.49850168916344406
D2020_E01_GZ_TRAM_HP1_FIRST,2020,Huangpu Tram 1 first section,Guangzhou,total_opportunity,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,409.220619799651,815.9960082757302,0.5014983108365559
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,coverage,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,0.0,0.003953836255274401,0.0
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,coverage,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,0.0039538362552744,0.003953836255274401,0.9999999999999998
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,cross_city_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,452.77962507661783,648.8613777282908,0.6978064046003648
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,cross_city_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,196.081752651673,648.8613777282908,0.30219359539963525
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,total_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,4919.068621172858,9727.818445167293,0.5056702742655127
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,D_equal_city,total_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,4808.749823994437,9727.818445167293,0.4943297257344875
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,coverage,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,coverage,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,cross_city_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,cross_city_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,total_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,coverage,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,coverage,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,0.0,
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,1345.0428710023682,1345.042871002368,1.0000000000000002
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,1345.042871002368,0.0
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,total_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,1345.0428710023677,1345.0428710023675,1.0000000000000002
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,1345.0428710023675,0.0
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,coverage,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,0.0,0.011861508765823203,0.0
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,0.011861508765823202,0.011861508765823203,0.9999999999999999
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,13.296004227485273,601.5412621825043,0.022103228927712923
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,588.245257955019,601.5412621825043,0.9778967710722871
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,13412.162992516205,27838.412464499514,0.4817862013367267
D2020_E02_GZ_M8_NORTH,2020,Guangzhou Line 8 northern extension,Guangzhou,total_opportunity,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,14426.24947198331,27838.412464499514,0.5182137986632733
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,coverage,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,0.0,0.00048708132951524375,0.0
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,coverage,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,0.00048708132951524375,0.00048708132951524375,1.0
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,cross_city_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,cross_city_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,total_opportunity,baseline_covered,38250058.61750648,5337447.433666731,0.10971636212787735,54.015695598290144,107.06710822666923,0.5045031708891847
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,D_equal_city,total_opportunity,baseline_uncovered,38250058.61750648,32912611.183839753,0.8902836378721227,53.0514126283791,107.06710822666923,0.49549682911081533
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,coverage,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,coverage,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,cross_city_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,cross_city_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,total_opportunity,baseline_covered,10532289.192640668,303789.0819543783,0.0288435948157071,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Dongguan,total_opportunity,baseline_uncovered,10532289.192640668,10228500.110686291,0.971156405184293,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,coverage,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,coverage,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,cross_city_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,cross_city_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,total_opportunity,baseline_covered,9678873.784230271,444024.2027444662,0.04587560625781814,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Foshan,total_opportunity,baseline_uncovered,9678873.784230271,9234849.581485806,0.9541243937421819,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Guangzhou,coverage,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,0.0,0.0014612439885457313,0.0
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Guangzhou,coverage,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,0.0014612439885457313,0.0014612439885457313,1.0
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Guangzhou,cross_city_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Guangzhou,cross_city_opportunity,baseline_uncovered,18038895.640635543,13449261.491667656,0.7455701146898932,0.0,0.0,
D2020_E03_LOCAL_INTERCITY,2020,Guangqing-Guangzhou East Ring through-running local intercity,Guangzhou,total_opportunity,baseline_covered,18038895.640635543,4589634.148967886,0.2544298853101068,162.04708679487044,321.2013246800077,0.5045031708891847
